"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3793209";"";"None";"375.45";"0";"3.14";"18a";"O=C(O)c1csc([C@H]2CC[C@@H]3[C@@H](COc4ccccc4)[C@H](O)C[C@@H]3O2)n1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3808248";"Agonist activity at human EP1 receptor expressed in CHO cells assessed as increase in intracellular calcium level by fluorescence based analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804774";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3308072";"";"";""
"CHEMBL215400";"";"None";"435.71";"0";"4.93";"29";"Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccc(Cl)cc1";"IC50";"'='";"8.71";"nM";"8.06";"";"";"UO_0000065";"18.50";"0.42";"3.13";"12.53";"0";"CHEMBL864259";"Displacement of [3H]PGE2 from EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149349";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307512";"";"";""
"CHEMBL385620";"";"None";"409.24";"0";"4.96";"47";"Cc1cc(C(=O)O)nn1Cc1cc(F)ccc1OCc1ccc(Cl)cc1Cl";"Ki";"'='";"20.42";"nM";"7.69";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864257";"Antagonist activity at EP1 receptor expressed in CHO-K1 cells assessed as inhibition of PGE2-stimulated calcium ion mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149349";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307512";"";"";""
"CHEMBL1084552";"";"None";"516.90";"2";"6.43";"6h";"C[C@H](NC(=O)c1cccc2ccn(Cc3cc(Cl)cc(OC(F)(F)F)c3)c12)c1ccc(C(=O)O)cc1";"Ki";"'>='";"260.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1120634";"Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in HEK293-EBNA cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3833702";"";"";""
"CHEMBL598198";"";"None";"497.55";"1";"5.57";"36";"Cc1sc(C)c(C(=O)NC2(c3ccc(-c4nn[nH]n4)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1";"Ki";"'>'";"501.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1072474";"Displacement of [3H]PGE2 from human EP1 receptor expressed in HEK293-EBNA cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3833702";"";"";""
"CHEMBL1079409";"";"None";"551.47";"2";"6.29";"18";"Cc1cn(Cc2ccc(F)c(F)c2)c2c(-c3cc(NS(=O)(=O)c4ccc(F)c(F)c4F)no3)cc(F)cc12";"Activity";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1101709";"Activity at EP1 receptor at 10 uM by FLIPR assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL3908484";"";"None";"387.50";"0";"4.46";"Table 1, R118C1";"CC(C)(C)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)O)s2)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL548";"DINOPROSTONE";"4.0";"352.47";"0";"3.25";"49, PGE2";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O";"IC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"25.42";"0.49";"5.71";"9.45";"0";"CHEMBL1120700";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155461";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL3905238";"";"None";"465.54";"0";"3.86";"I-18";"CC(C)Oc1ccc(S(=O)(=O)N2CCC(Oc3ccc(F)cc3CCC(=O)O)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3947705";"";"None";"502.51";"1";"3.47";"II-19";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cc(OCC(=O)O)cc(C(F)(F)F)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3975257";"";"None";"554.63";"1";"3.10";"II-47";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(NC(=O)c4ccccn4)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3956366";"";"None";"471.48";"0";"2.12";"II-55";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cc(F)c(F)c(OCC(=O)O)c3)CC2)cn1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3963140";"";"None";"516.58";"1";"2.81";"II-61";"Cc1nnc(-c2ccc(N3CCN(S(=O)(=O)c4ccc(OC(C)C)cc4)CC3)cc2OCC(=O)O)o1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL1081187";"";"None";"547.56";"2";"7.02";"16";"Cc1cn(Cc2ccc3ccccc3c2)c2c(-c3cc(NS(=O)(=O)c4ccc(F)c(F)c4)no3)cc(F)cc12";"Activity";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1101709";"Activity at EP1 receptor at 10 uM by FLIPR assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL1080281";"";"None";"567.38";"2";"6.57";"17";"Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(=O)(=O)c4ccc(F)c(F)c4)o3)cc(F)cc12";"Activity";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1101710";"Activity at EP1 receptor at 1 uM by FLIPR assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL1079936";"";"None";"531.32";"2";"7.02";"20";"Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NC(=O)c4ccc(F)c(F)c4)o3)cc(F)cc12";"Activity";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1101710";"Activity at EP1 receptor at 1 uM by FLIPR assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL3127169";"";"None";"311.37";"0";"3.75";"28";"O=C(O)c1csc(-n2nc(C3=CCCC3)c3ccccc32)n1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"22.79";"0.44";"3.35";"10.44";"0";"CHEMBL3131142";"Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL3920472";"";"None";"466.57";"0";"4.43";"Table 1, R41C1";"CCCC1(C(O)c2cccc(C3C(O)CC(=O)C3Cc3cccc(OCC(=O)O)c3)c2)CCC1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3973644";"";"None";"438.99";"0";"4.64";"Table 1, R47C1";"O=C(O)COCCCC[C@@H]1[C@@H](c2ccc(C(O)C3CCCCC3)cc2)[C@H](O)C[C@H]1Cl";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3962691";"";"None";"406.95";"0";"4.42";"Table 1, R66C1";"COC(=O)CCC/C=C\C[C@@H]1[C@@H](c2ccc(C3(O)CCC3)cc2)[C@H](O)C[C@H]1Cl";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3919393";"";"None";"376.49";"0";"3.42";"Table 1, R73C1";"CC(C)(CO)c1ccc([C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)O)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3921784";"";"None";"429.54";"0";"4.92";"Table 1, R104C1; Table 1, R132C1";"CCCCCC(=O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)O)s2)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3918084";"";"None";"400.56";"1";"5.65";"Table 2, R169C1; Table 2, R188C1";"CCCCCC(O)c1ccc([C@H]2CCC(=O)[C@@H]2C/C=C\CCCC(=O)OC)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3922151";"";"None";"402.58";"1";"5.88";"Table 2, R186C1";"CCCCCC(O)c1ccc([C@H]2CCC(=O)[C@@H]2CCCCCCC(=O)OC)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3127163";"";"None";"389.36";"0";"4.87";"22";"O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1";"Ki";"'='";"0.45";"nM";"9.35";"";"";"UO_0000065";"24.01";"0.47";"4.48";"13.74";"0";"CHEMBL3131139";"Binding affinity to human EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL3127166";"";"None";"355.81";"0";"4.50";"25";"O=C(O)c1csc(-n2nc(-c3ccc(Cl)cc3)c3ccccc32)n1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"22.26";"0.45";"3.42";"11.65";"0";"CHEMBL3131142";"Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL3127175";"";"None";"321.36";"0";"3.85";"3";"O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccccc32)n1";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"26.82";"0.51";"4.77";"12.67";"0";"CHEMBL3131142";"Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL3127150";"";"None";"327.37";"0";"2.77";"9";"O=C(O)c1csc(-n2nc(-c3ccccc3)c3c2CCOC3)n1";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3131143";"Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect at 1 uM by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL221946";"";"None";"373.49";"0";"3.81";"12";"CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCc1cccc(C(=O)O)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL918074";"Binding affinity to human EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149243";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL251294";"";"None";"345.44";"0";"3.03";"1a";"CCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCc1ccc(C(=O)O)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL888228";"Displacement of [3H]PGE2 from human EP1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140010";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL92539";"";"None";"629.78";"2";"6.87";"10c";"CN(CCc1ccccc1)C(=O)NS(=O)(=O)c1ccccc1-c1ccc(CN2C(=O)c3ccccc3CCc3ccccc32)cc1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"12.34";"0.23";"0.90";"8.95";"0";"CHEMBL766140";"Affinity at human EP1 receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131980";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL270162";"";"None";"367.79";"0";"4.74";"8b";"O=C([O-])c1csc(-c2cc(Cl)ccc2OCc2ccccc2)n1.[Na+]";"IC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"17.93";"0.37";"1.46";"10.43";"0";"CHEMBL934144";"Displacement of [3H]PGE2 from EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL270208";"";"None";"344.77";"0";"3.63";"7a";"Cc1cc(C(=O)[O-])nn1Cc1cc(Cl)ccc1OCC(C)C.[Na+]";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"24.78";"0.50";"4.37";"12.43";"0";"CHEMBL934144";"Displacement of [3H]PGE2 from EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL403459";"";"None";"355.82";"0";"4.78";"6c";"Cc1cc(C(=O)O)cn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"19.11";"0.37";"2.02";"13.21";"0";"CHEMBL934144";"Displacement of [3H]PGE2 from EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL377852";"";"None";"417.89";"1";"6.38";"1";"Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"19.38";"0.37";"1.72";"15.74";"1";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL258226";"";"None";"399.88";"1";"5.04";"10f";"CCOC(=O)Nc1cc(C)n(Cc2cc(Cl)ccc2OCc2ccccc2)n1";"IC50";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"17.76";"0.35";"2.06";"10.86";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL408367";"";"None";"380.83";"1";"5.27";"6m";"O=C([O-])c1ccc(Cc2cc(Cl)ccc2OCc2ccccc2)s1.[Na+]";"Ki";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL934146";"Antagonist activity at EP1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL437796";"";"None";"474.99";"1";"5.78";"8p";"Cc1cc(NC(=O)C(C)(C)c2ccccn2)nn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"16.42";"0.31";"2.02";"11.30";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL403939";"";"None";"439.94";"0";"4.84";"8h";"Cc1cc(NC(=O)C2CCOCC2)nn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"16.37";"0.32";"2.36";"11.01";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL257997";"";"None";"356.81";"0";"4.64";"10a";"CC(C)Cc1cn(-c2nc(C(=O)[O-])cs2)c2cc(Cl)ccc12.[Na+]";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL931250";"Antagonist activity against human EP1 receptor expressed in CHOK1 cells assessed as inhibition of PGE2-induced intracellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
